customer_id,client_id,client_type,industry,integration_type,portfolio_type,debt_balance,balance_band,debt_age_days,debt_age_band,customer_age_band,region,vulnerability_flag,preferred_contact_channel,account_status,payment_made_flag,one_off_payment_flag,amount_collected,repayment_plan_created_flag,first_instalment_paid_flag,broken_plan_flag,affordability_completed_flag,max_missed_payment_count,customer_recovery_rate
DCUST002260,DSC006,Debt Collection Agency,Collections,Batch Upload,Early Arrears,457.58,Medium,40,31-90,35-44,North West,0,,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002261,DSC004,Consumer Lender,Financial Services,API,Early Arrears,974.31,Medium,41,31-90,35-44,Scotland,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002262,DSC001,Utility Provider,Utilities,API,Purchased Debt,2525.49,High,730,365+,55+,North West,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002263,DSC005,Debt Collection Agency,Collections,Hybrid,Recoveries,429.81,Medium,332,181-365,45-54,Scotland,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002264,DSC003,Consumer Lender,Financial Services,API,Recoveries,54.38,Low,168,91-180,25-34,South West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002265,DSC002,Utility Provider,Utilities,Hybrid,Recoveries,223.51,Low,136,91-180,55+,North West,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST002266,DSC002,Utility Provider,Utilities,Hybrid,Early Arrears,943.49,Medium,24,0-30,35-44,South East,0,SMS,Paid,1,0,834.32999999999993,1,1,0,0,0,0.8843
DCUST002267,DSC002,Utility Provider,Utilities,Hybrid,Purchased Debt,1757.75,High,127,91-180,55+,London,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002268,DSC005,Debt Collection Agency,Collections,Hybrid,Late Arrears,514.41,Medium,201,181-365,55+,London,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002269,DSC004,Consumer Lender,Financial Services,API,Late Arrears,217.82,Low,49,31-90,35-44,Yorkshire,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002270,DSC002,Utility Provider,Utilities,Hybrid,Recoveries,1264.35,High,278,181-365,35-44,North West,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002271,DSC008,Telecoms,Telecoms,API,Early Arrears,90.51,Low,13,0-30,25-34,London,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002272,DSC002,Utility Provider,Utilities,Hybrid,Late Arrears,913.1,Medium,84,31-90,25-34,East Midlands,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002273,DSC004,Consumer Lender,Financial Services,API,Early Arrears,214.23,Low,83,31-90,35-44,South West,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST002274,DSC008,Telecoms,Telecoms,API,Early Arrears,5766.85,Very High,10,0-30,35-44,West Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002275,DSC005,Debt Collection Agency,Collections,Hybrid,Legal Collections,1801.14,High,521,365+,45-54,London,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002276,DSC010,Consumer Lender,Financial Services,Hybrid,Late Arrears,2470.19,High,133,91-180,18-24,South West,0,Email,Paid,1,1,373.68,0,0,0,0,0,0.1513
DCUST002277,DSC010,Consumer Lender,Financial Services,Hybrid,Early Arrears,1708.65,High,5,0-30,35-44,East Midlands,0,SMS,Paid,1,1,619.54,0,0,0,0,0,0.3626
DCUST002278,DSC001,Utility Provider,Utilities,API,Recoveries,963.08,Medium,177,91-180,55+,South East,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002279,DSC002,Utility Provider,Utilities,Hybrid,Late Arrears,5085.64,Very High,167,91-180,25-34,East Midlands,0,SMS,Plan Active,1,0,1416.0500000000002,1,1,0,0,0,0.2784
DCUST002280,DSC002,Utility Provider,Utilities,Hybrid,Late Arrears,637.15,Medium,150,91-180,55+,North West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002281,DSC003,Consumer Lender,Financial Services,API,Recoveries,826.8,Medium,829,365+,35-44,South West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002282,DSC010,Consumer Lender,Financial Services,Hybrid,Early Arrears,218.77,Low,15,0-30,45-54,South West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002283,DSC002,Utility Provider,Utilities,Hybrid,Late Arrears,563.57,Medium,44,31-90,45-54,North West,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST002284,DSC002,Utility Provider,Utilities,Hybrid,Legal Collections,236.92,Low,165,91-180,25-34,London,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002285,DSC007,Debt Purchaser,Collections,Batch Upload,Late Arrears,188.48,Low,165,91-180,55+,West Midlands,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002286,DSC006,Debt Collection Agency,Collections,Batch Upload,Early Arrears,208.64,Low,17,0-30,45-54,South East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002287,DSC004,Consumer Lender,Financial Services,API,Recoveries,352.54,Medium,215,181-365,25-34,Scotland,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002288,DSC009,Legal Collections,Legal,Batch Upload,Legal Collections,581.45,Medium,516,365+,25-34,Yorkshire,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002289,DSC001,Utility Provider,Utilities,API,Late Arrears,175.06,Low,190,181-365,Unknown,South West,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST002290,DSC007,Debt Purchaser,Collections,Batch Upload,Recoveries,59.95,Low,118,91-180,25-34,West Midlands,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST002291,DSC004,Consumer Lender,Financial Services,API,Late Arrears,784.79,Medium,129,91-180,45-54,East Midlands,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST002292,DSC001,Utility Provider,Utilities,API,Late Arrears,197.65,Low,332,181-365,35-44,London,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002293,DSC007,Debt Purchaser,Collections,Batch Upload,Purchased Debt,607.37,Medium,202,181-365,25-34,Yorkshire,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002294,DSC009,Legal Collections,Legal,Batch Upload,Purchased Debt,841.18,Medium,348,181-365,25-34,Wales,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST002295,DSC001,Utility Provider,Utilities,API,Early Arrears,228.58,Low,20,0-30,18-24,South West,1,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002296,DSC006,Debt Collection Agency,Collections,Batch Upload,Recoveries,2314.7,High,526,365+,55+,West Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002297,DSC001,Utility Provider,Utilities,API,Legal Collections,5816.92,Very High,204,181-365,18-24,North West,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002298,DSC001,Utility Provider,Utilities,API,Early Arrears,52.39,Low,39,31-90,35-44,West Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002299,DSC004,Consumer Lender,Financial Services,API,Early Arrears,88.33,Low,152,91-180,25-34,South West,0,SMS,Paid,1,1,66.93,0,0,0,0,0,0.7577
DCUST002300,DSC001,Utility Provider,Utilities,API,Recoveries,103.41,Low,297,181-365,25-34,Yorkshire,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002301,DSC001,Utility Provider,Utilities,API,Late Arrears,1370.85,High,80,31-90,25-34,Northern Ireland,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002302,DSC006,Debt Collection Agency,Collections,Batch Upload,Late Arrears,1286.26,High,65,31-90,45-54,North East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002303,DSC003,Consumer Lender,Financial Services,API,Late Arrears,697.78,Medium,70,31-90,35-44,London,1,SMS,Broken Plan,1,0,380.75,1,1,1,0,2,0.5457
DCUST002304,DSC009,Legal Collections,Legal,Batch Upload,Late Arrears,83.82,Low,309,181-365,55+,London,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST002305,DSC006,Debt Collection Agency,Collections,Batch Upload,Early Arrears,2126.4,High,4,0-30,35-44,West Midlands,1,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST002306,DSC005,Debt Collection Agency,Collections,Hybrid,Recoveries,214.76,Low,224,181-365,25-34,Yorkshire,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST002307,DSC002,Utility Provider,Utilities,Hybrid,Late Arrears,872.33,Medium,147,91-180,25-34,,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002308,DSC001,Utility Provider,Utilities,API,Legal Collections,4490.31,Very High,356,181-365,35-44,North West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002309,DSC005,Debt Collection Agency,Collections,Hybrid,Purchased Debt,401.53,Medium,260,181-365,18-24,South East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002310,DSC004,Consumer Lender,Financial Services,API,Early Arrears,137.98,Low,2,0-30,45-54,North West,0,Letter,Paid,1,1,105.84,0,0,0,0,0,0.7671
DCUST002311,DSC009,Legal Collections,Legal,Batch Upload,Legal Collections,270.6,Medium,216,181-365,45-54,Yorkshire,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002312,DSC002,Utility Provider,Utilities,Hybrid,Purchased Debt,413.45,Medium,604,365+,18-24,South East,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST002313,DSC005,Debt Collection Agency,Collections,Hybrid,Legal Collections,2071.31,High,162,91-180,25-34,North West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002314,DSC004,Consumer Lender,Financial Services,API,Legal Collections,2747.53,High,334,181-365,35-44,Scotland,0,Letter,Paid,1,0,2118.77,1,1,0,0,0,0.7712
DCUST002315,DSC001,Utility Provider,Utilities,API,Late Arrears,2585.18,High,274,181-365,25-34,Yorkshire,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST002316,DSC010,Consumer Lender,Financial Services,Hybrid,Early Arrears,137.16,Low,79,31-90,25-34,London,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002317,DSC003,Consumer Lender,Financial Services,API,Late Arrears,376.79,Medium,66,31-90,25-34,South East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002318,DSC002,Utility Provider,Utilities,Hybrid,Early Arrears,2859.53,High,7,0-30,25-34,South West,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST002319,DSC002,Utility Provider,Utilities,Hybrid,Recoveries,595.39,Medium,364,181-365,55+,Wales,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002320,DSC005,Debt Collection Agency,Collections,Hybrid,Early Arrears,550.73,Medium,32,31-90,45-54,Scotland,1,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002321,DSC003,Consumer Lender,Financial Services,API,Late Arrears,251.2,Medium,152,91-180,45-54,London,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002322,DSC007,Debt Purchaser,Collections,Batch Upload,Legal Collections,289.13,Medium,292,181-365,35-44,Wales,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002323,DSC002,Utility Provider,Utilities,Hybrid,Late Arrears,216.46,Low,91,91-180,45-54,London,0,Letter,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST002324,DSC004,Consumer Lender,Financial Services,API,Early Arrears,471.39,Medium,17,0-30,45-54,Northern Ireland,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002325,DSC007,Debt Purchaser,Collections,Batch Upload,Recoveries,407.5,Medium,100,91-180,25-34,South West,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST002326,DSC001,Utility Provider,Utilities,API,Early Arrears,59.04,Low,32,31-90,45-54,West Midlands,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002327,DSC005,Debt Collection Agency,Collections,Hybrid,Purchased Debt,435.0,Medium,315,181-365,25-34,Yorkshire,0,SMS,Broken Plan,1,0,43.3,1,1,1,1,3,0.0995
DCUST002328,DSC001,Utility Provider,Utilities,API,Early Arrears,983.01,Medium,56,31-90,18-24,North West,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002329,DSC008,Telecoms,Telecoms,API,Early Arrears,139.89,Low,174,91-180,45-54,South West,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST002330,DSC003,Consumer Lender,Financial Services,API,Late Arrears,2685.66,High,114,91-180,45-54,East Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002331,DSC005,Debt Collection Agency,Collections,Hybrid,Early Arrears,212.7,Low,37,31-90,45-54,Scotland,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002332,DSC003,Consumer Lender,Financial Services,API,Late Arrears,2618.63,High,87,31-90,35-44,South West,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST002333,DSC010,Consumer Lender,Financial Services,Hybrid,Early Arrears,163.86,Low,64,31-90,35-44,London,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002334,DSC004,Consumer Lender,Financial Services,API,Early Arrears,788.71,Medium,51,31-90,18-24,South East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002335,DSC001,Utility Provider,Utilities,API,Late Arrears,641.6,Medium,205,181-365,45-54,West Midlands,1,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST002336,DSC005,Debt Collection Agency,Collections,Hybrid,Early Arrears,1436.87,High,74,31-90,18-24,North East,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002337,DSC005,Debt Collection Agency,Collections,Hybrid,Late Arrears,69.92,Low,81,31-90,55+,London,0,Letter,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST002338,DSC005,Debt Collection Agency,Collections,Hybrid,Early Arrears,145.11,Low,73,31-90,,Yorkshire,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST002339,DSC004,Consumer Lender,Financial Services,API,Recoveries,551.94,Medium,166,91-180,45-54,Scotland,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002340,DSC007,Debt Purchaser,Collections,Batch Upload,Late Arrears,851.58,Medium,122,91-180,55+,Wales,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002341,DSC001,Utility Provider,Utilities,API,Early Arrears,121.35,Low,78,31-90,35-44,Wales,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST002342,DSC004,Consumer Lender,Financial Services,API,Late Arrears,909.03,Medium,132,91-180,45-54,South West,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST002343,DSC006,Debt Collection Agency,Collections,Batch Upload,Purchased Debt,327.75,Medium,793,365+,Unknown,Scotland,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002344,DSC006,Debt Collection Agency,Collections,Batch Upload,Recoveries,2857.24,High,164,91-180,35-44,Wales,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002345,DSC001,Utility Provider,Utilities,API,Late Arrears,197.98,Low,64,31-90,45-54,West Midlands,1,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002346,DSC005,Debt Collection Agency,Collections,Hybrid,Recoveries,550.82,Medium,125,91-180,45-54,London,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST002347,DSC002,Utility Provider,Utilities,Hybrid,Late Arrears,647.03,Medium,293,181-365,55+,London,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002348,DSC007,Debt Purchaser,Collections,Batch Upload,Recoveries,1009.39,High,237,181-365,25-34,South West,1,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002349,DSC001,Utility Provider,Utilities,API,Late Arrears,486.62,Medium,68,31-90,45-54,South West,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002350,DSC010,Consumer Lender,Financial Services,Hybrid,Recoveries,278.47,Medium,546,365+,25-34,South East,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002351,DSC007,Debt Purchaser,Collections,Batch Upload,Recoveries,897.38,Medium,515,365+,18-24,Scotland,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002352,DSC002,Utility Provider,Utilities,Hybrid,Late Arrears,2165.8,High,249,181-365,55+,North West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002353,DSC005,Debt Collection Agency,Collections,Hybrid,Late Arrears,324.76,Medium,161,91-180,35-44,South West,0,SMS,Open,0,0,0.0,1,0,0,0,0,0.0
DCUST002354,DSC001,Utility Provider,Utilities,API,Early Arrears,860.48,Medium,27,0-30,25-34,South East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002355,DSC004,Consumer Lender,Financial Services,API,Late Arrears,202.73,Low,54,31-90,25-34,East Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002356,DSC002,Utility Provider,Utilities,Hybrid,Recoveries,112.15,Low,361,181-365,18-24,London,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST002357,DSC005,Debt Collection Agency,Collections,Hybrid,Recoveries,198.84,Low,135,91-180,35-44,London,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002358,DSC008,Telecoms,Telecoms,API,Late Arrears,273.91,Medium,164,91-180,35-44,Northern Ireland,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST002359,DSC001,Utility Provider,Utilities,API,Late Arrears,4159.54,Very High,177,91-180,55+,London,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002360,DSC003,Consumer Lender,Financial Services,API,Recoveries,1056.22,High,128,91-180,25-34,North West,1,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002361,DSC003,Consumer Lender,Financial Services,API,Early Arrears,202.1,Low,29,0-30,35-44,Wales,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002362,DSC008,Telecoms,Telecoms,API,Late Arrears,124.59,Low,164,91-180,25-34,London,0,SMS,Paid,1,1,98.39,0,0,0,0,0,0.7897
DCUST002363,DSC004,Consumer Lender,Financial Services,API,Early Arrears,69.42,Low,54,31-90,25-34,London,0,SMS,Paid,1,0,37.86,1,1,0,0,0,0.5454
DCUST002364,DSC002,Utility Provider,Utilities,Hybrid,Early Arrears,142.56,Low,22,0-30,25-34,London,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002365,DSC010,Consumer Lender,Financial Services,Hybrid,Early Arrears,739.15,Medium,23,0-30,18-24,Yorkshire,1,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002366,DSC003,Consumer Lender,Financial Services,API,Early Arrears,615.29,Medium,6,0-30,25-34,South East,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002367,DSC002,Utility Provider,Utilities,Hybrid,Recoveries,114.96,Low,160,91-180,25-34,London,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002368,DSC008,Telecoms,Telecoms,API,Early Arrears,693.89,Medium,23,0-30,18-24,Scotland,0,SMS,Paid,1,0,221.27999999999997,1,1,0,1,0,0.3189
DCUST002369,DSC003,Consumer Lender,Financial Services,API,Recoveries,2069.49,High,267,181-365,25-34,West Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002370,DSC005,Debt Collection Agency,Collections,Hybrid,Late Arrears,974.63,Medium,109,91-180,55+,Wales,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002371,DSC001,Utility Provider,Utilities,API,Recoveries,554.48,Medium,180,91-180,45-54,Wales,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST002372,DSC003,Consumer Lender,Financial Services,API,Recoveries,851.11,Medium,114,91-180,55+,North West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002373,DSC005,Debt Collection Agency,Collections,Hybrid,Early Arrears,264.58,Medium,3,0-30,35-44,East Midlands,1,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002374,DSC001,Utility Provider,Utilities,API,Purchased Debt,973.26,Medium,644,365+,18-24,West Midlands,0,Letter,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST002375,DSC005,Debt Collection Agency,Collections,Hybrid,Late Arrears,3589.6,Very High,151,91-180,25-34,East Midlands,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST002376,DSC008,Telecoms,Telecoms,API,Early Arrears,444.58,Medium,33,31-90,45-54,North West,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002377,DSC003,Consumer Lender,Financial Services,API,Early Arrears,1115.69,High,76,31-90,35-44,East Midlands,1,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002378,DSC002,Utility Provider,Utilities,Hybrid,Early Arrears,628.21,Medium,24,0-30,45-54,South East,1,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002379,DSC001,Utility Provider,Utilities,API,Late Arrears,93.88,Low,90,31-90,25-34,South East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002380,DSC001,Utility Provider,Utilities,API,Early Arrears,723.96,Medium,29,0-30,25-34,Scotland,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002381,DSC007,Debt Purchaser,Collections,Batch Upload,Purchased Debt,184.12,Low,572,365+,25-34,Yorkshire,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002382,DSC002,Utility Provider,Utilities,Hybrid,Early Arrears,2650.27,High,22,0-30,35-44,South East,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST002383,DSC001,Utility Provider,Utilities,API,Late Arrears,963.19,Medium,172,91-180,18-24,London,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002384,DSC007,Debt Purchaser,Collections,Batch Upload,Recoveries,924.97,Medium,116,91-180,35-44,South East,0,SMS,Paid,1,1,445.08,0,0,0,0,0,0.4812
DCUST002385,DSC007,Debt Purchaser,Collections,Batch Upload,Purchased Debt,2257.73,High,743,365+,45-54,North East,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002386,DSC003,Consumer Lender,Financial Services,API,Purchased Debt,841.66,Medium,612,365+,35-44,Scotland,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002387,DSC002,Utility Provider,Utilities,Hybrid,Recoveries,2955.46,High,101,91-180,35-44,South East,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST002388,DSC001,Utility Provider,Utilities,API,Late Arrears,661.85,Medium,138,91-180,45-54,North West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002389,DSC004,Consumer Lender,Financial Services,API,Late Arrears,421.23,Medium,32,31-90,35-44,Scotland,1,SMS,Plan Active,0,0,0.0,1,1,0,1,0,0.0
DCUST002390,DSC001,Utility Provider,Utilities,API,Recoveries,158.62,Low,298,181-365,35-44,London,0,SMS,Paid,1,1,136.6,0,0,0,0,0,0.8612
DCUST002391,DSC010,Consumer Lender,Financial Services,Hybrid,Early Arrears,349.87,Medium,115,91-180,35-44,London,1,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002392,DSC002,Utility Provider,Utilities,Hybrid,Early Arrears,766.08,Medium,10,0-30,45-54,South East,0,SMS,Broken Plan,1,0,164.32999999999998,1,1,1,0,2,0.2145
DCUST002393,DSC008,Telecoms,Telecoms,API,Late Arrears,932.25,Medium,43,31-90,25-34,North West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002394,DSC007,Debt Purchaser,Collections,Batch Upload,Purchased Debt,2988.39,High,463,365+,55+,Yorkshire,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002395,DSC003,Consumer Lender,Financial Services,API,Recoveries,4306.83,Very High,184,181-365,55+,Scotland,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST002396,DSC008,Telecoms,Telecoms,API,Early Arrears,135.81,Low,26,0-30,18-24,London,0,Letter,Broken Plan,0,0,0.0,1,0,1,0,1,0.0
DCUST002397,DSC004,Consumer Lender,Financial Services,API,Early Arrears,361.25,Medium,169,91-180,25-34,London,0,Letter,Broken Plan,1,0,127.8,1,1,1,0,4,0.3538
DCUST002398,DSC008,Telecoms,Telecoms,API,Purchased Debt,127.69,Low,183,181-365,25-34,Scotland,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002399,DSC007,Debt Purchaser,Collections,Batch Upload,Recoveries,213.43,Low,183,181-365,18-24,South West,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002400,DSC002,Utility Provider,Utilities,Hybrid,Early Arrears,179.17,Low,4,0-30,35-44,North East,0,Email,Paid,1,1,146.04,0,0,0,0,0,0.8151
DCUST002401,DSC009,Legal Collections,Legal,Batch Upload,Recoveries,666.12,Medium,93,91-180,35-44,London,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002402,DSC002,Utility Provider,Utilities,Hybrid,Early Arrears,97.14,Low,76,31-90,45-54,West Midlands,0,SMS,Broken Plan,0,0,0.0,1,0,1,0,1,0.0
DCUST002403,DSC006,Debt Collection Agency,Collections,Batch Upload,Purchased Debt,590.19,Medium,429,365+,18-24,Scotland,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST002404,DSC002,Utility Provider,Utilities,Hybrid,Recoveries,292.81,Medium,637,365+,45-54,Wales,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002405,DSC003,Consumer Lender,Financial Services,API,Late Arrears,421.66,Medium,146,91-180,35-44,East Midlands,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002406,DSC001,Utility Provider,Utilities,API,Late Arrears,714.15,Medium,111,91-180,35-44,Scotland,0,SMS,Broken Plan,0,0,0.0,1,0,1,0,3,0.0
DCUST002407,DSC004,Consumer Lender,Financial Services,API,Early Arrears,155.86,Low,23,0-30,45-54,West Midlands,0,,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST002408,DSC002,Utility Provider,Utilities,Hybrid,Late Arrears,2695.81,High,302,181-365,25-34,East Midlands,0,SMS,Paid,1,1,441.58,0,0,0,0,0,0.1638
DCUST002409,DSC001,Utility Provider,Utilities,API,Early Arrears,912.87,Medium,62,31-90,45-54,North West,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST002410,DSC001,Utility Provider,Utilities,API,Purchased Debt,877.75,Medium,542,365+,45-54,South East,1,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
