customer_id,client_id,account_upload_date,portfolio_type,debt_balance,balance_band,debt_age_days,debt_age_band,customer_age_band,region,vulnerability_flag,preferred_contact_channel,account_status
DCUST000725,DSC010,2022-08-10,Early Arrears,829.51,Medium,38,31-90,35-44,London,0,SMS,No Engagement
DCUST000726,DSC001,2023-05-29,Late Arrears,808.59,Medium,120,91-180,35-44,North West,0,Email,No Engagement
DCUST000727,DSC002,2023-05-11,Early Arrears,302.03,Medium,16,0-30,25-34,North West,0,SMS,No Engagement
DCUST000728,DSC003,2022-10-25,Legal Collections,681.41,Medium,551,365+,25-34,Wales,1,SMS,Paid
DCUST000729,DSC007,2023-01-09,Recoveries,120.35,Low,363,181-365,35-44,Northern Ireland,0,SMS,No Engagement
DCUST000730,DSC007,2023-02-05,Late Arrears,2404.23,High,90,31-90,35-44,South East,0,SMS,No Engagement
DCUST000731,DSC007,2023-03-05,Purchased Debt,161.56,Low,776,365+,35-44,North West,0,Email,No Engagement
DCUST000732,DSC005,2023-05-07,Early Arrears,396.03,Medium,175,91-180,18-24,South East,0,Email,Plan Active
DCUST000733,DSC005,2022-08-02,Early Arrears,632.58,Medium,6,0-30,35-44,Yorkshire,0,Email,No Engagement
DCUST000734,DSC002,2023-05-18,Early Arrears,995.66,Medium,6,0-30,18-24,Wales,1,SMS,No Engagement
DCUST000735,DSC008,2022-10-21,Early Arrears,415.23,Medium,27,0-30,25-34,East Midlands,0,SMS,Plan Active
DCUST000736,DSC003,2023-05-14,Recoveries,307.57,Medium,318,181-365,25-34,London,0,Email,Open
DCUST000737,DSC003,2022-10-01,Late Arrears,677.34,Medium,79,31-90,25-34,London,0,Email,Open
DCUST000738,DSC007,2022-11-08,Purchased Debt,118.02,Low,192,181-365,45-54,South West,0,SMS,No Engagement
DCUST000739,DSC006,2023-01-31,Late Arrears,492.02,Medium,147,91-180,Unknown,South West,0,SMS,Open
DCUST000740,DSC002,2023-01-17,Early Arrears,945.52,Medium,28,0-30,55+,Northern Ireland,0,Email,No Engagement
DCUST000741,DSC001,2022-06-17,Late Arrears,81.1,Low,37,31-90,25-34,North East,0,Email,No Engagement
DCUST000742,DSC001,2022-06-24,Recoveries,603.47,Medium,245,181-365,45-54,Yorkshire,0,SMS,No Engagement
DCUST000743,DSC008,2023-01-04,Late Arrears,51.9,Low,98,91-180,18-24,West Midlands,0,SMS,Open
DCUST000744,DSC001,2023-02-01,Early Arrears,362.51,Medium,5,0-30,25-34,Scotland,0,Email,No Engagement
DCUST000745,DSC005,2022-08-03,Purchased Debt,294.48,Medium,812,365+,25-34,Scotland,0,Email,No Engagement
DCUST000746,DSC005,2023-03-14,Legal Collections,4975.45,Very High,485,365+,25-34,London,0,SMS,No Engagement
DCUST000747,DSC002,2023-01-20,Late Arrears,62.82,Low,151,91-180,45-54,North East,1,SMS,No Engagement
DCUST000748,DSC003,2022-11-25,Early Arrears,244.63,Low,4,0-30,45-54,North West,0,SMS,No Engagement
DCUST000749,DSC003,2023-02-14,Recoveries,360.02,Medium,273,181-365,25-34,Yorkshire,0,Letter,No Engagement
DCUST000750,DSC004,2023-03-26,Late Arrears,79.94,Low,155,91-180,35-44,London,0,Email,Open
DCUST000751,DSC008,2023-02-19,Late Arrears,1094.35,High,148,91-180,55+,Yorkshire,0,Letter,Open
DCUST000752,DSC009,2023-01-22,Recoveries,2391.16,High,148,91-180,45-54,West Midlands,0,SMS,No Engagement
DCUST000753,DSC001,2023-05-17,Early Arrears,909.99,Medium,26,0-30,35-44,North West,0,SMS,No Engagement
DCUST000754,DSC003,2023-01-16,Early Arrears,2429.08,High,8,0-30,18-24,Scotland,0,Email,Plan Active
DCUST000755,DSC002,2022-06-01,Recoveries,2241.83,High,167,91-180,45-54,South East,0,Letter,No Engagement
DCUST000756,DSC007,2022-10-10,Purchased Debt,70.61,Low,476,365+,18-24,London,0,SMS,No Engagement
DCUST000757,DSC002,2022-07-05,Early Arrears,643.47,Medium,6,0-30,18-24,Yorkshire,0,SMS,No Engagement
DCUST000758,DSC004,2023-01-04,Purchased Debt,2481.22,High,131,91-180,35-44,North West,0,SMS,No Engagement
DCUST000759,DSC006,2022-10-29,Early Arrears,677.37,Medium,25,0-30,25-34,Yorkshire,0,Email,Open
DCUST000760,DSC005,2022-08-29,Recoveries,311.93,Medium,151,91-180,18-24,Scotland,1,SMS,No Engagement
DCUST000761,DSC007,2022-10-07,Purchased Debt,349.55,Medium,238,181-365,35-44,North East,0,SMS,Open
DCUST000762,DSC003,2023-05-13,Early Arrears,878.76,Medium,33,31-90,25-34,,0,SMS,Paid
DCUST000763,DSC005,2022-10-21,Legal Collections,6460.71,Very High,181,181-365,45-54,London,0,SMS,No Engagement
DCUST000764,DSC002,2022-09-07,Purchased Debt,493.31,Medium,287,181-365,35-44,Yorkshire,0,SMS,Broken Plan
DCUST000765,DSC007,2022-06-08,Late Arrears,850.12,Medium,101,91-180,55+,North West,0,SMS,No Engagement
DCUST000766,DSC008,2022-06-09,Early Arrears,461.5,Medium,1,0-30,35-44,East Midlands,0,SMS,No Engagement
DCUST000767,DSC002,2022-08-27,Purchased Debt,158.28,Low,270,181-365,25-34,Northern Ireland,0,SMS,No Engagement
DCUST000768,DSC004,2022-06-20,Late Arrears,821.85,Medium,97,91-180,35-44,Yorkshire,0,SMS,No Engagement
DCUST000769,DSC001,2023-02-04,Legal Collections,6224.13,Very High,448,365+,45-54,North West,0,Email,No Engagement
DCUST000770,DSC001,2022-10-11,Recoveries,3511.52,Very High,103,91-180,18-24,North East,0,Letter,No Engagement
DCUST000771,DSC001,2022-10-01,Recoveries,193.38,Low,127,91-180,55+,East Midlands,0,SMS,No Engagement
DCUST000772,DSC005,2023-02-02,Legal Collections,924.31,Medium,672,365+,25-34,Northern Ireland,0,SMS,No Engagement
DCUST000773,DSC007,2022-07-23,Recoveries,398.9,Medium,137,91-180,25-34,South East,0,Letter,No Engagement
DCUST000774,DSC001,2023-04-20,Early Arrears,317.43,Medium,108,91-180,55+,Yorkshire,0,SMS,No Engagement
DCUST000775,DSC010,2022-06-03,Early Arrears,112.76,Low,20,0-30,18-24,West Midlands,1,SMS,No Engagement
DCUST000776,DSC003,2023-02-13,Early Arrears,88.02,Low,0,0-30,25-34,London,0,SMS,No Engagement
DCUST000777,DSC008,2023-03-22,Early Arrears,55.75,Low,35,31-90,25-34,West Midlands,0,Letter,Open
DCUST000778,DSC010,2023-01-06,Late Arrears,2403.54,High,71,31-90,35-44,London,0,SMS,Open
DCUST000779,DSC008,2023-03-29,Purchased Debt,873.07,Medium,541,365+,25-34,South East,0,Email,No Engagement
DCUST000780,DSC003,2022-07-22,Early Arrears,922.15,Medium,3,0-30,35-44,London,0,Email,Paid
DCUST000781,DSC001,2023-03-24,Purchased Debt,333.47,Medium,160,91-180,35-44,West Midlands,0,Email,No Engagement
DCUST000782,DSC004,2023-03-07,Late Arrears,166.39,Low,107,91-180,35-44,Yorkshire,0,Letter,Paid
DCUST000783,DSC004,2022-09-03,Recoveries,776.44,Medium,420,365+,25-34,Yorkshire,0,SMS,No Engagement
DCUST000784,DSC001,2023-03-11,Late Arrears,114.2,Low,94,91-180,25-34,South East,0,Email,No Engagement
DCUST000785,DSC008,2023-01-14,Early Arrears,923.56,Medium,80,31-90,18-24,North East,0,SMS,Open
DCUST000786,DSC001,2022-09-26,Early Arrears,174.56,Low,10,0-30,25-34,North West,0,SMS,Paid
DCUST000787,DSC005,2022-10-28,Recoveries,670.67,Medium,508,365+,25-34,London,0,SMS,Open
DCUST000788,DSC002,2023-03-24,Late Arrears,2115.07,High,114,91-180,18-24,East Midlands,0,Email,No Engagement
DCUST000789,DSC003,2022-10-13,Early Arrears,907.67,Medium,16,0-30,35-44,East Midlands,1,SMS,No Engagement
DCUST000790,DSC004,2023-01-14,Late Arrears,1993.49,High,77,31-90,Unknown,Yorkshire,0,SMS,No Engagement
DCUST000791,DSC005,2022-11-21,Recoveries,7969.04,Very High,155,91-180,25-34,North East,0,SMS,No Engagement
DCUST000792,DSC004,2023-04-25,Purchased Debt,2781.1,High,306,181-365,18-24,Wales,0,SMS,No Engagement
DCUST000793,DSC003,2022-09-23,Early Arrears,1797.2,High,12,0-30,18-24,South West,0,Email,No Engagement
DCUST000794,DSC001,2022-11-10,Late Arrears,133.03,Low,356,181-365,25-34,South East,0,SMS,No Engagement
DCUST000795,DSC001,2022-10-30,Legal Collections,5076.17,Very High,519,365+,35-44,South East,0,Email,No Engagement
DCUST000796,DSC005,2022-11-10,Recoveries,884.84,Medium,215,181-365,25-34,Wales,0,SMS,Open
DCUST000797,DSC005,2023-05-02,Early Arrears,74.08,Low,66,31-90,25-34,London,0,SMS,No Engagement
DCUST000798,DSC006,2023-04-29,Early Arrears,52.29,Low,64,31-90,55+,London,0,SMS,Paid
DCUST000799,DSC001,2022-08-15,Early Arrears,90.44,Low,33,31-90,45-54,South East,0,SMS,No Engagement
DCUST000800,DSC002,2023-04-27,Recoveries,469.27,Medium,317,181-365,25-34,North East,0,SMS,Open
DCUST000801,DSC002,2023-05-03,Legal Collections,2321.19,High,597,365+,18-24,Northern Ireland,1,SMS,No Engagement
DCUST000802,DSC007,2023-02-26,Purchased Debt,967.54,Medium,342,181-365,35-44,West Midlands,1,Email,No Engagement
DCUST000803,DSC007,2022-09-26,Late Arrears,790.51,Medium,42,31-90,45-54,Northern Ireland,0,SMS,Open
DCUST000804,DSC007,2023-03-29,Late Arrears,3529.94,Very High,312,181-365,25-34,South East,0,Email,Open
DCUST000805,DSC010,2023-01-20,Recoveries,197.87,Low,305,181-365,45-54,London,0,SMS,Open
DCUST000806,DSC009,2023-04-19,Legal Collections,183.09,Low,567,365+,35-44,South East,0,SMS,Paid
DCUST000807,DSC005,2023-02-02,Late Arrears,432.11,Medium,52,31-90,35-44,North West,1,SMS,Open
DCUST000808,DSC004,2022-08-01,Early Arrears,619.38,Medium,26,0-30,18-24,North East,0,SMS,Plan Active
DCUST000809,DSC007,2022-12-21,Late Arrears,486.21,Medium,310,181-365,45-54,North East,0,SMS,No Engagement
DCUST000810,DSC005,2023-03-04,Late Arrears,2714.88,High,83,31-90,25-34,South East,0,SMS,Broken Plan
DCUST000811,DSC007,2022-11-09,Purchased Debt,125.67,Low,629,365+,45-54,Yorkshire,0,SMS,No Engagement
DCUST000812,DSC001,2022-12-12,Purchased Debt,54.39,Low,747,365+,35-44,South East,0,Letter,Open
DCUST000813,DSC004,2023-03-01,Late Arrears,85.01,Low,39,31-90,55+,North West,0,SMS,No Engagement
DCUST000814,DSC004,2023-01-05,Late Arrears,949.05,Medium,166,91-180,25-34,Wales,0,Email,No Engagement
DCUST000815,DSC004,2022-09-04,Early Arrears,90.02,Low,30,0-30,25-34,Scotland,0,SMS,No Engagement
DCUST000816,DSC004,2023-03-16,Early Arrears,104.66,Low,25,0-30,35-44,North West,0,SMS,No Engagement
DCUST000817,DSC005,2022-12-12,Late Arrears,113.09,Low,148,91-180,35-44,Scotland,0,Email,No Engagement
DCUST000818,DSC005,2022-06-28,Purchased Debt,103.42,Low,95,91-180,35-44,Scotland,1,SMS,No Engagement
DCUST000819,DSC010,2023-02-15,Early Arrears,192.8,Low,16,0-30,25-34,Yorkshire,1,Email,Open
DCUST000820,DSC002,2023-02-05,Early Arrears,52.49,Low,85,31-90,18-24,London,0,Email,No Engagement
DCUST000821,DSC001,2023-02-05,Early Arrears,201.05,Low,62,31-90,35-44,London,0,Email,Paid
DCUST000822,DSC007,2022-11-20,Legal Collections,2229.32,High,257,181-365,18-24,South East,0,SMS,No Engagement
DCUST000823,DSC002,2022-10-29,Early Arrears,638.47,Medium,73,31-90,55+,North East,0,SMS,No Engagement
DCUST000824,DSC002,2023-04-22,Late Arrears,852.97,Medium,140,91-180,55+,London,1,Email,No Engagement
DCUST000825,DSC001,2022-10-26,Purchased Debt,2698.8,High,621,365+,25-34,South East,0,SMS,No Engagement
DCUST000826,DSC004,2023-02-07,Early Arrears,126.15,Low,27,0-30,25-34,North West,0,SMS,No Engagement
DCUST000827,DSC003,2023-01-24,Purchased Debt,120.96,Low,753,365+,35-44,South West,0,SMS,Paid
DCUST000828,DSC010,2022-10-06,Late Arrears,77.72,Low,244,181-365,35-44,Scotland,0,Email,Open
DCUST000829,DSC006,2022-09-21,Early Arrears,1854.91,High,14,0-30,18-24,Yorkshire,0,SMS,No Engagement
DCUST000830,DSC005,2023-02-03,Early Arrears,204.32,Low,23,0-30,25-34,Northern Ireland,0,Letter,No Engagement
DCUST000831,DSC005,2023-01-05,Late Arrears,949.6,Medium,152,91-180,Unknown,East Midlands,0,Email,No Engagement
DCUST000832,DSC002,2022-07-09,Late Arrears,540.11,Medium,271,181-365,25-34,South West,0,SMS,Paid
DCUST000833,DSC008,2022-06-15,Late Arrears,275.71,Medium,83,31-90,25-34,Yorkshire,0,SMS,No Engagement
DCUST000834,DSC001,2022-11-03,Purchased Debt,622.7,Medium,743,365+,25-34,Scotland,0,Letter,No Engagement
DCUST000835,DSC007,2022-08-29,Recoveries,221.42,Low,100,91-180,35-44,Yorkshire,0,SMS,No Engagement
DCUST000836,DSC001,2023-02-15,Legal Collections,2217.87,High,187,181-365,45-54,East Midlands,0,Email,Open
DCUST000837,DSC004,2022-11-27,Early Arrears,231.48,Low,73,31-90,35-44,Yorkshire,0,SMS,Open
DCUST000838,DSC002,2022-06-22,Purchased Debt,412.15,Medium,650,365+,45-54,South West,1,SMS,No Engagement
DCUST000839,DSC005,2023-05-18,Recoveries,187.37,Low,163,91-180,18-24,North West,0,SMS,No Engagement
DCUST000840,DSC001,2023-05-17,Recoveries,199.96,Low,103,91-180,18-24,London,0,SMS,No Engagement
DCUST000841,DSC004,2022-11-13,Legal Collections,751.32,Medium,321,181-365,45-54,South East,0,SMS,Paid
DCUST000842,DSC001,2023-04-11,Early Arrears,162.81,Low,5,0-30,35-44,Scotland,0,SMS,No Engagement
DCUST000843,DSC002,2022-12-28,Late Arrears,1159.17,High,123,91-180,25-34,North West,0,Email,No Engagement
DCUST000844,DSC007,2023-05-20,Late Arrears,2235.65,High,65,31-90,25-34,North West,0,SMS,Open
DCUST000845,DSC004,2022-11-20,Recoveries,1402.05,High,264,181-365,25-34,Yorkshire,0,SMS,Open
DCUST000846,DSC004,2022-12-24,Recoveries,2593.01,High,255,181-365,18-24,East Midlands,0,SMS,Open
DCUST000847,DSC005,2023-02-18,Early Arrears,307.84,Medium,47,31-90,25-34,Scotland,0,SMS,No Engagement
DCUST000848,DSC004,2022-09-14,Late Arrears,937.05,Medium,38,31-90,35-44,Yorkshire,0,Email,No Engagement
DCUST000849,DSC002,2022-09-07,Recoveries,642.49,Medium,136,91-180,25-34,South West,1,SMS,No Engagement
DCUST000850,DSC008,2022-10-13,Early Arrears,226.33,Low,13,0-30,45-54,Northern Ireland,0,Email,No Engagement
DCUST000851,DSC002,2023-01-19,Early Arrears,238.85,Low,84,31-90,25-34,Scotland,0,Email,No Engagement
DCUST000852,DSC001,2023-01-20,Recoveries,2406.46,High,896,365+,18-24,South East,0,Email,No Engagement
DCUST000853,DSC001,2022-11-30,Recoveries,1254.07,High,345,181-365,35-44,London,0,SMS,Paid
DCUST000854,DSC003,2023-02-12,Early Arrears,827.1,Medium,58,31-90,25-34,London,0,SMS,No Engagement
DCUST000855,DSC001,2022-08-29,Early Arrears,1859.66,High,30,0-30,25-34,North East,0,SMS,No Engagement
DCUST000856,DSC005,2023-01-16,Recoveries,134.8,Low,218,181-365,55+,London,0,Email,Open
DCUST000857,DSC010,2022-08-29,Late Arrears,600.81,Medium,130,91-180,35-44,South East,0,SMS,No Engagement
DCUST000858,DSC005,2023-05-08,Early Arrears,945.28,Medium,25,0-30,45-54,South East,0,SMS,No Engagement
DCUST000859,DSC001,2022-12-24,Late Arrears,1940.07,High,69,31-90,55+,Northern Ireland,0,Email,No Engagement
DCUST000860,DSC001,2023-02-04,Recoveries,964.08,Medium,231,181-365,45-54,North West,1,SMS,No Engagement
DCUST000861,DSC005,2023-04-26,Recoveries,2534.34,High,205,181-365,25-34,South East,0,SMS,No Engagement
DCUST000862,DSC006,2023-05-30,Purchased Debt,74.1,Low,749,365+,35-44,Yorkshire,0,Email,No Engagement
DCUST000863,DSC005,2023-02-10,Purchased Debt,1963.84,High,741,365+,25-34,South East,0,Email,No Engagement
DCUST000864,DSC005,2023-01-31,Recoveries,61.83,Low,109,91-180,35-44,South East,0,Letter,No Engagement
DCUST000865,DSC003,2023-05-31,Early Arrears,70.96,Low,42,31-90,Unknown,West Midlands,0,Letter,No Engagement
DCUST000866,DSC003,2023-02-09,Late Arrears,103.76,Low,121,91-180,35-44,West Midlands,0,SMS,Paid
DCUST000867,DSC008,2023-02-25,Early Arrears,224.09,Low,137,91-180,35-44,South West,0,Email,Paid
DCUST000868,DSC001,2023-02-07,Early Arrears,64.44,Low,13,0-30,Unknown,Yorkshire,0,Letter,No Engagement
DCUST000869,DSC002,2023-04-23,Late Arrears,154.33,Low,164,91-180,35-44,South West,1,SMS,No Engagement
DCUST000870,DSC002,2023-03-14,Early Arrears,136.49,Low,24,0-30,25-34,Wales,0,SMS,No Engagement
DCUST000871,DSC010,2023-02-15,Early Arrears,641.77,Medium,5,0-30,25-34,Yorkshire,0,SMS,Open
DCUST000872,DSC004,2022-09-13,Legal Collections,7541.3,Very High,253,181-365,25-34,North West,0,SMS,Open
DCUST000873,DSC001,2022-12-04,Early Arrears,239.84,Low,122,91-180,25-34,London,0,SMS,No Engagement
DCUST000874,DSC008,2022-10-22,Recoveries,115.49,Low,129,91-180,25-34,South East,0,Email,No Engagement
DCUST000875,DSC003,2022-12-04,Purchased Debt,138.25,Low,338,181-365,25-34,London,0,Letter,Open
DCUST000876,DSC003,2023-04-25,Late Arrears,1121.99,High,31,31-90,55+,North West,0,SMS,No Engagement
DCUST000877,DSC002,2022-11-03,Recoveries,4052.87,Very High,142,91-180,25-34,North West,0,SMS,No Engagement
DCUST000878,DSC001,2022-09-28,Recoveries,493.13,Medium,129,91-180,25-34,London,0,SMS,No Engagement
DCUST000879,DSC003,2022-09-22,Late Arrears,221.67,Low,222,181-365,25-34,South West,0,SMS,Open
DCUST000880,DSC005,2022-11-10,Early Arrears,900.05,Medium,151,91-180,45-54,West Midlands,0,Letter,No Engagement
DCUST000881,DSC004,2023-02-12,Recoveries,2271.82,High,348,181-365,25-34,East Midlands,0,SMS,Open
DCUST000882,DSC003,2023-05-18,Early Arrears,244.22,Low,20,0-30,45-54,London,0,SMS,No Engagement
DCUST000883,DSC002,2022-07-31,Early Arrears,217.46,Low,25,0-30,35-44,South East,0,SMS,No Engagement
DCUST000884,DSC008,2022-06-20,Recoveries,555.53,Medium,316,181-365,45-54,London,0,SMS,Open
DCUST000885,DSC008,2023-01-02,Recoveries,477.1,Medium,235,181-365,45-54,Yorkshire,0,Letter,No Engagement
DCUST000886,DSC005,2022-06-08,Late Arrears,1363.38,High,57,31-90,35-44,London,0,SMS,No Engagement
DCUST000887,DSC006,2022-09-25,Legal Collections,648.51,Medium,291,181-365,45-54,Scotland,0,Email,No Engagement
DCUST000888,DSC009,2022-10-19,Recoveries,2171.35,High,178,91-180,45-54,London,0,Email,No Engagement
DCUST000889,DSC001,2023-02-09,Late Arrears,1328.16,High,335,181-365,55+,Wales,0,SMS,No Engagement
DCUST000890,DSC001,2022-06-01,Recoveries,105.45,Low,194,181-365,25-34,London,0,Email,Open
DCUST000891,DSC001,2023-05-29,Early Arrears,129.13,Low,21,0-30,35-44,West Midlands,0,Letter,No Engagement
DCUST000892,DSC005,2022-09-08,Late Arrears,972.8,Medium,137,91-180,25-34,North West,0,SMS,No Engagement
DCUST000893,DSC001,2023-02-25,Late Arrears,2018.53,High,157,91-180,35-44,Scotland,0,Email,No Engagement
DCUST000894,DSC007,2022-12-09,Recoveries,676.38,Medium,118,91-180,18-24,Yorkshire,0,Letter,No Engagement
DCUST000895,DSC001,2022-06-04,Early Arrears,366.33,Medium,22,0-30,25-34,North West,0,Email,No Engagement
DCUST000896,DSC001,2022-10-19,Early Arrears,260.4,Medium,24,0-30,55+,Scotland,0,SMS,Paid
DCUST000897,DSC010,2022-08-25,Recoveries,428.36,Medium,299,181-365,55+,Yorkshire,1,SMS,No Engagement
DCUST000898,DSC003,2023-04-06,Legal Collections,772.59,Medium,444,365+,35-44,Scotland,0,SMS,Open
DCUST000899,DSC005,2022-09-17,Recoveries,163.59,Low,244,181-365,18-24,West Midlands,0,SMS,Open
DCUST000900,DSC004,2023-02-28,Early Arrears,890.47,Medium,2,0-30,35-44,East Midlands,0,SMS,Broken Plan
DCUST000901,DSC005,2022-10-07,Early Arrears,215.85,Low,91,91-180,18-24,Scotland,0,Email,Open
DCUST000902,DSC009,2022-08-14,Purchased Debt,1580.67,High,313,181-365,35-44,West Midlands,0,SMS,No Engagement
DCUST000903,DSC005,2022-12-16,Early Arrears,1221.57,High,61,31-90,55+,London,1,SMS,Plan Active
DCUST000904,DSC002,2022-10-17,Recoveries,605.52,Medium,277,181-365,45-54,West Midlands,1,SMS,No Engagement
DCUST000905,DSC001,2023-01-31,Recoveries,51.49,Low,243,181-365,35-44,London,0,SMS,No Engagement
DCUST000906,DSC005,2022-09-19,Early Arrears,4383.78,Very High,17,0-30,25-34,North West,0,SMS,No Engagement
DCUST000907,DSC003,2023-04-27,Recoveries,570.61,Medium,165,91-180,25-34,South West,0,SMS,Open
DCUST000908,DSC010,2023-03-26,Late Arrears,79.93,Low,46,31-90,25-34,South West,0,SMS,No Engagement
DCUST000909,DSC005,2022-08-04,Late Arrears,722.31,Medium,100,91-180,45-54,London,0,Email,No Engagement
DCUST000910,DSC005,2022-10-24,Late Arrears,547.78,Medium,290,181-365,35-44,South East,0,SMS,No Engagement
DCUST000911,DSC005,2022-09-15,Late Arrears,203.09,Low,154,91-180,55+,West Midlands,0,Email,No Engagement
DCUST000912,DSC005,2023-04-17,Recoveries,473.12,Medium,97,91-180,55+,Yorkshire,0,SMS,Open
DCUST000913,DSC003,2023-01-28,Late Arrears,171.57,Low,31,31-90,18-24,Yorkshire,0,SMS,No Engagement
DCUST000914,DSC004,2023-01-16,Early Arrears,576.31,Medium,2,0-30,25-34,West Midlands,0,Email,No Engagement
DCUST000915,DSC006,2023-04-23,Purchased Debt,91.6,Low,774,365+,35-44,London,0,SMS,No Engagement
DCUST000916,DSC002,2023-03-12,Early Arrears,1873.61,High,20,0-30,25-34,Yorkshire,0,SMS,No Engagement
DCUST000917,DSC001,2022-09-08,Late Arrears,455.43,Medium,137,91-180,35-44,South East,0,SMS,No Engagement
DCUST000918,DSC008,2022-06-04,Late Arrears,367.73,Medium,54,31-90,18-24,London,0,Email,No Engagement
DCUST000919,DSC006,2023-04-25,Early Arrears,511.45,Medium,47,31-90,18-24,South East,0,Email,No Engagement
DCUST000920,DSC008,2023-03-06,Late Arrears,133.54,Low,148,91-180,35-44,Scotland,1,Email,No Engagement
DCUST000921,DSC003,2022-06-04,Early Arrears,541.65,Medium,141,91-180,35-44,South East,0,SMS,Open
DCUST000922,DSC005,2022-08-05,Early Arrears,722.33,Medium,27,0-30,45-54,North West,0,Email,No Engagement
DCUST000923,DSC005,2022-10-25,Purchased Debt,2166.13,High,867,365+,35-44,North East,0,Letter,No Engagement
DCUST000924,DSC008,2023-04-27,Early Arrears,180.43,Low,25,0-30,35-44,Yorkshire,0,SMS,No Engagement
DCUST000925,DSC008,2022-10-05,Early Arrears,207.05,Low,12,0-30,35-44,West Midlands,0,SMS,No Engagement
DCUST000926,DSC002,2022-11-05,Late Arrears,286.71,Medium,245,181-365,55+,South West,0,Letter,No Engagement
DCUST000927,DSC010,2022-07-13,Early Arrears,508.49,Medium,60,31-90,25-34,Yorkshire,0,SMS,Broken Plan
DCUST000928,DSC003,2022-10-05,Early Arrears,96.05,Low,122,91-180,45-54,North West,0,Email,No Engagement
DCUST000929,DSC005,2022-10-01,Purchased Debt,379.22,Medium,176,91-180,45-54,North East,0,,No Engagement
DCUST000930,DSC010,2023-05-01,Recoveries,187.32,Low,454,365+,18-24,East Midlands,0,Email,Paid
DCUST000931,DSC003,2023-01-30,Early Arrears,912.54,Medium,56,31-90,18-24,Wales,0,Letter,No Engagement
DCUST000932,DSC005,2022-06-25,Late Arrears,114.94,Low,47,31-90,45-54,South West,0,SMS,No Engagement
DCUST000933,DSC010,2022-12-18,Recoveries,154.37,Low,218,181-365,18-24,Scotland,0,Email,No Engagement
