payment_id,customer_id,client_id,payment_date,payment_amount,payment_method,payment_type,payment_status,days_to_payment
PAY0000827,DCUST003595,DSC004,2022-12-11,179.53,Open Banking,One-off,Failed,10
PAY0000828,DCUST003598,DSC004,2023-02-16,92.83,Open Banking,One-off,Successful,4
PAY0000829,DCUST003600,DSC005,2022-08-13,119.91,Direct Debit,Plan Instalment,Successful,9
PAY0000830,DCUST003600,DSC005,2022-09-13,121.38,Direct Debit,Plan Instalment,Successful,40
PAY0000831,DCUST003600,DSC005,2022-10-13,119.67,Direct Debit,Plan Instalment,Successful,70
PAY0000832,DCUST003600,DSC005,2022-11-13,117.42,Direct Debit,Plan Instalment,Successful,101
PAY0000833,DCUST003600,DSC005,2022-12-13,113.91,Direct Debit,Plan Instalment,Successful,131
PAY0000834,DCUST003600,DSC005,2023-01-13,120.85,Card,Plan Instalment,Successful,162
PAY0000835,DCUST003600,DSC005,2023-02-13,116.45,Direct Debit,Plan Instalment,Failed,193
PAY0000836,DCUST003601,DSC001,2023-05-19,135.06,Open Banking,One-off,Successful,2
PAY0000837,DCUST003605,DSC001,2023-04-22,104.29,Direct Debit,Plan Instalment,Successful,10
PAY0000838,DCUST003610,DSC003,2022-09-23,160.03,Open Banking,One-off,Successful,16
PAY0000839,DCUST003623,DSC005,2022-11-22,107.38,Direct Debit,Plan Instalment,Successful,8
PAY0000840,DCUST003623,DSC005,2022-12-22,105.21,Direct Debit,Plan Instalment,Successful,38
PAY0000841,DCUST003623,DSC005,2023-01-22,114.61,Card,Plan Instalment,Failed,69
PAY0000842,DCUST003623,DSC005,2023-02-22,108.32,Open Banking,Plan Instalment,Successful,100
PAY0000843,DCUST003623,DSC005,2023-03-22,109.68,Open Banking,Plan Instalment,Successful,128
PAY0000844,DCUST003631,DSC005,2022-09-06,239.31,Direct Debit,Plan Instalment,Failed,2
PAY0000845,DCUST003631,DSC005,2022-10-06,244.87,Open Banking,Plan Instalment,Successful,32
PAY0000846,DCUST003631,DSC005,2022-11-06,243.21,Direct Debit,Plan Instalment,Successful,63
PAY0000847,DCUST003646,DSC003,2023-04-23,350.83,Card,One-off,Successful,6
PAY0000848,DCUST003648,DSC006,2023-01-05,376.54,Open Banking,Plan Instalment,Successful,0
PAY0000849,DCUST003648,DSC006,2023-02-05,367.99,Direct Debit,Plan Instalment,Successful,31
PAY0000850,DCUST003648,DSC006,2023-03-05,394.44,Direct Debit,Plan Instalment,Successful,59
PAY0000851,DCUST003652,DSC007,2023-03-11,103.99,Open Banking,Plan Instalment,Successful,3
PAY0000852,DCUST003652,DSC007,2023-04-11,102.54,Direct Debit,Plan Instalment,Successful,34
PAY0000853,DCUST003652,DSC007,2023-05-11,103.28,Card,Plan Instalment,Successful,64
PAY0000854,DCUST003652,DSC007,2023-06-11,102.64,Direct Debit,Plan Instalment,Successful,95
PAY0000855,DCUST003652,DSC007,2023-07-11,105.13,Direct Debit,Plan Instalment,Successful,125
PAY0000856,DCUST003660,DSC001,2023-01-25,164.02,Direct Debit,Plan Instalment,Successful,2
PAY0000857,DCUST003671,DSC004,2022-09-04,58.11,Card,Plan Instalment,Successful,1
PAY0000858,DCUST003673,DSC005,2022-06-27,166.0,Card,One-off,Successful,3
PAY0000859,DCUST003679,DSC007,2023-02-25,345.82,Open Banking,One-off,Successful,2
PAY0000860,DCUST003680,DSC007,2022-06-17,869.28,Open Banking,One-off,Successful,2
PAY0000861,DCUST003687,DSC004,2022-12-02,536.4,Open Banking,One-off,Successful,3
PAY0000862,DCUST003690,DSC007,2023-03-31,348.59,Open Banking,One-off,Failed,1
PAY0000863,DCUST003698,DSC001,2023-01-26,207.99,Card,One-off,Successful,2
PAY0000864,DCUST003710,DSC001,2022-09-05,275.32,Card,One-off,Successful,1
PAY0000865,DCUST003712,DSC005,2022-11-28,21.53,Direct Debit,Plan Instalment,Successful,11
PAY0000866,DCUST003712,DSC005,2022-12-28,20.16,Direct Debit,Plan Instalment,Successful,41
PAY0000867,DCUST003720,DSC008,2022-12-30,126.7,Card,One-off,Successful,3
PAY0000868,DCUST003738,DSC007,2022-08-13,127.74,Card,One-off,Successful,6
PAY0000869,DCUST003750,DSC008,2023-04-23,221.4,Open Banking,Plan Instalment,Successful,12
PAY0000870,DCUST003750,DSC008,2023-05-23,233.22,Direct Debit,Plan Instalment,Successful,42
PAY0000871,DCUST003750,DSC008,2023-06-23,230.43,Direct Debit,Plan Instalment,Successful,73
PAY0000872,DCUST003753,DSC001,2023-01-20,279.93,Direct Debit,Plan Instalment,Successful,2
PAY0000873,DCUST003753,DSC001,2023-02-20,298.84,Card,Plan Instalment,Successful,33
PAY0000874,DCUST003757,DSC001,2022-07-21,153.45,Open Banking,One-off,Successful,0
PAY0000875,DCUST003758,DSC006,2023-02-06,104.79,Direct Debit,Plan Instalment,Successful,23
PAY0000876,DCUST003761,DSC003,2023-04-13,84.21,Direct Debit,Plan Instalment,Reversed,10
PAY0000877,DCUST003761,DSC003,2023-05-13,87.93,Direct Debit,Plan Instalment,Successful,40
PAY0000878,DCUST003761,DSC003,2023-06-13,84.6,Card,Plan Instalment,Successful,71
PAY0000879,DCUST003762,DSC001,2023-04-04,99.43,Direct Debit,Plan Instalment,Successful,3
PAY0000880,DCUST003762,DSC001,2023-05-04,94.26,Open Banking,Plan Instalment,Failed,33
PAY0000881,DCUST003762,DSC001,2023-06-04,96.44,Direct Debit,Plan Instalment,Successful,64
PAY0000882,DCUST003762,DSC001,2023-07-04,100.34,Direct Debit,Plan Instalment,Successful,94
PAY0000883,DCUST003766,DSC008,2023-02-01,110.68,Open Banking,One-off,Successful,1
PAY0000884,DCUST003767,DSC009,2022-12-10,128.95,Open Banking,One-off,Successful,1
PAY0000885,DCUST003769,DSC010,2023-02-23,116.75,Direct Debit,Plan Instalment,Failed,2
PAY0000886,DCUST003779,DSC002,2022-09-29,129.24,Card,Plan Instalment,Successful,1
PAY0000887,DCUST003779,DSC002,2022-10-29,125.47,Direct Debit,Plan Instalment,Successful,31
PAY0000888,DCUST003788,DSC006,2022-11-20,22.47,Direct Debit,Plan Instalment,Successful,3
PAY0000889,DCUST003788,DSC006,2022-12-20,22.74,Card,Plan Instalment,Successful,33
PAY0000890,DCUST003788,DSC006,2023-01-20,22.88,Direct Debit,Plan Instalment,Successful,64
PAY0000891,DCUST003797,DSC001,2022-07-27,78.77,Card,One-off,Successful,9
PAY0000892,DCUST003810,DSC001,2023-02-28,1000.12,Open Banking,One-off,Successful,7
PAY0000893,DCUST003820,DSC003,2022-11-18,187.19,Open Banking,One-off,Successful,2
PAY0000894,DCUST003826,DSC010,2022-11-25,749.03,Open Banking,One-off,Successful,1
PAY0000895,DCUST003831,DSC003,2022-06-07,66.95,Card,One-off,Successful,2
PAY0000896,DCUST003871,DSC001,2023-04-11,65.58,Direct Debit,Plan Instalment,Successful,3
PAY0000897,DCUST003871,DSC001,2023-05-11,62.17,Direct Debit,Plan Instalment,Successful,33
PAY0000898,DCUST003871,DSC001,2023-06-11,61.0,Direct Debit,Plan Instalment,Successful,64
PAY0000899,DCUST003871,DSC001,2023-07-11,63.56,Open Banking,Plan Instalment,Successful,94
PAY0000900,DCUST003879,DSC001,2022-12-26,221.53,Card,One-off,Successful,2
PAY0000901,DCUST003902,DSC005,2022-09-04,101.71,Open Banking,One-off,Successful,3
PAY0000902,DCUST003909,DSC006,2022-09-05,127.38,Card,One-off,Successful,13
PAY0000903,DCUST003910,DSC002,2022-12-30,316.63,Open Banking,One-off,Successful,11
PAY0000904,DCUST003922,DSC001,2023-02-22,540.78,Open Banking,One-off,Successful,2
PAY0000905,DCUST003926,DSC002,2022-09-05,57.65,Card,Plan Instalment,Successful,1
PAY0000906,DCUST003926,DSC002,2022-10-05,55.8,Card,Plan Instalment,Failed,31
PAY0000907,DCUST003926,DSC002,2022-11-05,54.63,Card,Plan Instalment,Successful,62
PAY0000908,DCUST003926,DSC002,2022-12-05,57.71,Direct Debit,Plan Instalment,Successful,92
PAY0000909,DCUST003926,DSC002,2023-01-05,55.28,Card,Plan Instalment,Successful,123
PAY0000910,DCUST003930,DSC004,2022-09-22,22.42,Open Banking,Plan Instalment,Successful,6
PAY0000911,DCUST003930,DSC004,2022-10-22,23.99,Open Banking,Plan Instalment,Failed,36
PAY0000912,DCUST003938,DSC002,2023-05-31,73.46,Card,One-off,Failed,0
PAY0000913,DCUST003947,DSC007,2023-02-01,99.11,Direct Debit,Plan Instalment,Successful,0
PAY0000914,DCUST003948,DSC002,2022-11-01,224.48,Card,One-off,Successful,2
PAY0000915,DCUST003962,DSC001,2023-01-30,131.6,Open Banking,One-off,Successful,0
PAY0000916,DCUST003977,DSC008,2023-04-28,64.42,Direct Debit,One-off,Successful,0
PAY0000917,DCUST003982,DSC002,2023-05-29,32.13,Direct Debit,Plan Instalment,Successful,2
PAY0000918,DCUST003982,DSC002,2023-06-29,32.16,Card,Plan Instalment,Reversed,33
PAY0000919,DCUST003993,DSC005,2023-04-04,49.73,Open Banking,Plan Instalment,Failed,2
PAY0000920,DCUST003993,DSC005,2023-05-04,52.89,Card,Plan Instalment,Successful,32
PAY0000921,DCUST003994,DSC001,2023-03-08,87.85,Direct Debit,Plan Instalment,Successful,3
PAY0000922,DCUST003994,DSC001,2023-04-08,82.87,Direct Debit,Plan Instalment,Successful,34
PAY0000923,DCUST003994,DSC001,2023-05-08,89.21,Open Banking,Plan Instalment,Successful,64
PAY0000924,DCUST003994,DSC001,2023-06-08,84.37,Direct Debit,Plan Instalment,Successful,95
PAY0000925,DCUST003994,DSC001,2023-07-08,85.68,Direct Debit,Plan Instalment,Successful,125
PAY0000926,DCUST003998,DSC008,2022-09-09,188.37,Direct Debit,Plan Instalment,Successful,2
PAY0000927,DCUST004001,DSC006,2022-10-16,89.81,Direct Debit,Plan Instalment,Failed,2
PAY0000928,DCUST004009,DSC003,2022-06-18,178.97,Direct Debit,Plan Instalment,Successful,14
PAY0000929,DCUST004009,DSC003,2022-07-18,178.37,Direct Debit,Plan Instalment,Successful,44
PAY0000930,DCUST004009,DSC003,2022-08-18,188.38,Card,Plan Instalment,Successful,75
PAY0000931,DCUST004009,DSC003,2022-09-18,176.42,Direct Debit,Plan Instalment,Successful,106
PAY0000932,DCUST004009,DSC003,2022-10-18,182.58,Direct Debit,Plan Instalment,Successful,136
PAY0000933,DCUST004019,DSC007,2022-06-13,205.76,Open Banking,Plan Instalment,Failed,4
PAY0000934,DCUST004019,DSC007,2022-07-13,208.07,Direct Debit,Plan Instalment,Successful,34
PAY0000935,DCUST004019,DSC007,2022-08-13,209.93,Direct Debit,Plan Instalment,Successful,65
PAY0000936,DCUST004019,DSC007,2022-09-13,209.82,Direct Debit,Plan Instalment,Reversed,96
PAY0000937,DCUST004019,DSC007,2022-10-13,206.08,Open Banking,Plan Instalment,Successful,126
PAY0000938,DCUST004019,DSC007,2022-11-13,197.79,Open Banking,Plan Instalment,Successful,157
PAY0000939,DCUST004041,DSC010,2022-08-27,89.49,Card,One-off,Successful,5
PAY0000940,DCUST004048,DSC002,2023-01-17,126.8,Direct Debit,One-off,Successful,1
PAY0000941,DCUST004069,DSC001,2022-09-16,172.25,Open Banking,One-off,Successful,11
PAY0000942,DCUST004087,DSC010,2022-12-04,27.09,Card,Plan Instalment,Successful,2
PAY0000943,DCUST004087,DSC010,2023-01-04,27.94,Direct Debit,Plan Instalment,Successful,33
PAY0000944,DCUST004087,DSC010,2023-02-04,27.16,Direct Debit,Plan Instalment,Successful,64
PAY0000945,DCUST004087,DSC010,2023-03-04,27.68,Direct Debit,Plan Instalment,Failed,92
PAY0000946,DCUST004087,DSC010,2023-04-04,27.88,Open Banking,Plan Instalment,Successful,123
PAY0000947,DCUST004087,DSC010,2023-05-04,27.44,Direct Debit,Plan Instalment,Successful,153
PAY0000948,DCUST004088,DSC006,2022-06-07,320.8,Direct Debit,Plan Instalment,Successful,1
PAY0000949,DCUST004088,DSC006,2022-07-07,316.97,Direct Debit,Plan Instalment,Successful,31
PAY0000950,DCUST004088,DSC006,2022-08-07,310.62,Direct Debit,Plan Instalment,Successful,62
PAY0000951,DCUST004088,DSC006,2022-09-07,295.58,Card,Plan Instalment,Successful,93
PAY0000952,DCUST004088,DSC006,2022-10-07,293.77,Direct Debit,Plan Instalment,Successful,123
PAY0000953,DCUST004088,DSC006,2022-11-07,312.42,Direct Debit,Plan Instalment,Successful,154
PAY0000954,DCUST004107,DSC005,2022-07-14,138.25,Open Banking,Plan Instalment,Successful,2
PAY0000955,DCUST004107,DSC005,2022-08-14,135.43,Open Banking,Plan Instalment,Successful,33
PAY0000956,DCUST004107,DSC005,2022-09-14,135.12,Direct Debit,Plan Instalment,Successful,64
PAY0000957,DCUST004114,DSC001,2023-03-31,122.12,Card,One-off,Successful,11
PAY0000958,DCUST004115,DSC002,2022-11-13,248.47,Card,One-off,Successful,13
PAY0000959,DCUST004117,DSC002,2023-02-07,926.95,Card,One-off,Successful,21
PAY0000960,DCUST004122,DSC005,2023-02-26,46.86,Open Banking,Plan Instalment,Successful,2
PAY0000961,DCUST004122,DSC005,2023-03-26,48.04,Open Banking,Plan Instalment,Successful,30
PAY0000962,DCUST004122,DSC005,2023-04-26,48.39,Direct Debit,Plan Instalment,Successful,61
PAY0000963,DCUST004134,DSC005,2023-04-14,93.05,Direct Debit,Plan Instalment,Successful,1
PAY0000964,DCUST004134,DSC005,2023-05-14,95.93,Direct Debit,Plan Instalment,Successful,31
PAY0000965,DCUST004134,DSC005,2023-06-14,96.36,Direct Debit,Plan Instalment,Successful,62
PAY0000966,DCUST004134,DSC005,2023-07-14,94.0,Direct Debit,Plan Instalment,Successful,92
PAY0000967,DCUST004136,DSC002,2022-11-14,183.79,Open Banking,Plan Instalment,Successful,10
PAY0000968,DCUST004136,DSC002,2022-12-14,190.4,Card,Plan Instalment,Successful,40
PAY0000969,DCUST004136,DSC002,2023-01-14,175.49,Direct Debit,Plan Instalment,Successful,71
PAY0000970,DCUST004139,DSC005,2023-03-07,312.94,Direct Debit,Plan Instalment,Successful,34
PAY0000971,DCUST004141,DSC005,2023-01-23,532.21,Card,One-off,Successful,13
PAY0000972,DCUST004147,DSC002,2022-10-14,118.62,Direct Debit,One-off,Successful,12
PAY0000973,DCUST004153,DSC010,2022-07-31,477.17,Direct Debit,One-off,Successful,2
PAY0000974,DCUST004161,DSC001,2023-04-22,360.04,Open Banking,One-off,Successful,11
PAY0000975,DCUST004168,DSC010,2022-10-21,310.83,Card,One-off,Successful,0
PAY0000976,DCUST004182,DSC001,2022-08-11,80.77,Open Banking,Plan Instalment,Successful,6
PAY0000977,DCUST004182,DSC001,2022-09-11,80.64,Card,Plan Instalment,Successful,37
PAY0000978,DCUST004196,DSC001,2022-11-15,72.92,Open Banking,One-off,Successful,4
PAY0000979,DCUST004201,DSC010,2023-02-19,87.04,Direct Debit,One-off,Successful,2
PAY0000980,DCUST004211,DSC007,2023-01-09,46.33,Direct Debit,Plan Instalment,Successful,7
PAY0000981,DCUST004211,DSC007,2023-02-09,49.76,Card,Plan Instalment,Successful,38
PAY0000982,DCUST004211,DSC007,2023-03-09,46.82,Direct Debit,Plan Instalment,Successful,66
PAY0000983,DCUST004211,DSC007,2023-04-09,45.22,Card,Plan Instalment,Successful,97
PAY0000984,DCUST004231,DSC004,2022-12-08,95.0,Card,One-off,Reversed,8
PAY0000985,DCUST004250,DSC001,2022-09-18,183.68,Direct Debit,Plan Instalment,Successful,15
PAY0000986,DCUST004250,DSC001,2022-10-18,186.51,Card,Plan Instalment,Successful,45
PAY0000987,DCUST004254,DSC001,2022-10-21,418.29,Open Banking,One-off,Successful,4
PAY0000988,DCUST004257,DSC003,2022-06-12,73.1,Card,Plan Instalment,Reversed,2
PAY0000989,DCUST004257,DSC003,2022-07-12,73.23,Card,Plan Instalment,Successful,32
PAY0000990,DCUST004259,DSC003,2022-10-26,341.5,Card,One-off,Reversed,13
PAY0000991,DCUST004264,DSC003,2023-05-25,146.28,Direct Debit,Plan Instalment,Successful,3
PAY0000992,DCUST004264,DSC003,2023-06-25,135.34,Direct Debit,Plan Instalment,Successful,34
PAY0000993,DCUST004272,DSC007,2022-10-27,853.1,Open Banking,One-off,Successful,18
PAY0000994,DCUST004274,DSC004,2022-08-18,106.88,Open Banking,One-off,Successful,18
PAY0000995,DCUST004278,DSC004,2022-09-25,119.67,Open Banking,One-off,Successful,2
PAY0000996,DCUST004294,DSC002,2023-04-13,165.44,Card,One-off,Successful,3
PAY0000997,DCUST004306,DSC002,2022-11-30,187.23,Open Banking,One-off,Successful,5
PAY0000998,DCUST004331,DSC007,2022-10-12,241.83,Card,One-off,Successful,3
PAY0000999,DCUST004338,DSC008,2023-02-05,183.1,Open Banking,One-off,Successful,3
PAY0001000,DCUST004339,DSC003,2023-02-01,165.22,Open Banking,One-off,Successful,4
PAY0001001,DCUST004356,DSC003,2022-08-07,690.86,Card,One-off,Successful,28
PAY0001002,DCUST004386,DSC006,2022-10-01,83.41,Card,Plan Instalment,Successful,2
PAY0001003,DCUST004386,DSC006,2022-11-01,86.43,Direct Debit,Plan Instalment,Successful,33
PAY0001004,DCUST004386,DSC006,2022-12-01,88.53,Open Banking,Plan Instalment,Successful,63
PAY0001005,DCUST004386,DSC006,2023-01-01,89.98,Direct Debit,Plan Instalment,Successful,94
PAY0001006,DCUST004386,DSC006,2023-02-01,89.23,Open Banking,Plan Instalment,Successful,125
PAY0001007,DCUST004386,DSC006,2023-03-01,86.68,Card,Plan Instalment,Successful,153
PAY0001008,DCUST004386,DSC006,2023-04-01,87.68,Open Banking,Plan Instalment,Successful,184
PAY0001009,DCUST004386,DSC006,2023-05-01,86.18,Direct Debit,Plan Instalment,Successful,214
PAY0001010,DCUST004392,DSC004,2023-02-16,148.44,Open Banking,One-off,Successful,6
PAY0001011,DCUST004403,DSC002,2022-12-12,183.98,Card,One-off,Failed,4
PAY0001012,DCUST004408,DSC002,2022-12-08,73.31,Direct Debit,Plan Instalment,Successful,2
PAY0001013,DCUST004408,DSC002,2023-01-08,78.22,Direct Debit,Plan Instalment,Successful,33
PAY0001014,DCUST004408,DSC002,2023-02-08,79.81,Card,Plan Instalment,Successful,64
PAY0001015,DCUST004408,DSC002,2023-03-08,76.73,Direct Debit,Plan Instalment,Successful,92
PAY0001016,DCUST004408,DSC002,2023-04-08,76.37,Direct Debit,Plan Instalment,Successful,123
PAY0001017,DCUST004408,DSC002,2023-05-08,80.13,Open Banking,Plan Instalment,Successful,153
PAY0001018,DCUST004410,DSC001,2022-09-13,102.72,Open Banking,Plan Instalment,Successful,7
PAY0001019,DCUST004410,DSC001,2022-10-13,103.25,Card,Plan Instalment,Successful,37
PAY0001020,DCUST004410,DSC001,2022-11-13,98.69,Open Banking,Plan Instalment,Successful,68
PAY0001021,DCUST004410,DSC001,2022-12-13,97.14,Open Banking,Plan Instalment,Successful,98
PAY0001022,DCUST004422,DSC008,2023-03-17,811.04,Card,One-off,Successful,2
PAY0001023,DCUST004428,DSC005,2022-12-08,221.17,Open Banking,One-off,Successful,12
PAY0001024,DCUST004438,DSC005,2023-05-04,200.36,Card,One-off,Successful,11
PAY0001025,DCUST004455,DSC005,2023-01-08,502.53,Card,One-off,Successful,2
PAY0001026,DCUST004487,DSC001,2022-12-19,816.0,Open Banking,One-off,Successful,2
PAY0001027,DCUST004488,DSC010,2023-03-29,122.08,Card,One-off,Successful,2
PAY0001028,DCUST004507,DSC001,2022-06-14,66.75,Card,Plan Instalment,Failed,3
PAY0001029,DCUST004508,DSC002,2023-01-26,33.64,Direct Debit,Plan Instalment,Successful,16
PAY0001030,DCUST004508,DSC002,2023-02-26,33.8,Card,Plan Instalment,Successful,47
PAY0001031,DCUST004508,DSC002,2023-03-26,34.73,Open Banking,Plan Instalment,Successful,75
PAY0001032,DCUST004529,DSC005,2023-01-12,52.54,Card,One-off,Successful,2
PAY0001033,DCUST004535,DSC006,2022-06-15,75.55,Card,Plan Instalment,Successful,2
PAY0001034,DCUST004535,DSC006,2022-07-15,78.7,Direct Debit,Plan Instalment,Successful,32
PAY0001035,DCUST004535,DSC006,2022-08-15,78.36,Card,Plan Instalment,Successful,63
PAY0001036,DCUST004535,DSC006,2022-09-15,75.67,Direct Debit,Plan Instalment,Successful,94
PAY0001037,DCUST004539,DSC005,2022-10-18,166.71,Direct Debit,Plan Instalment,Successful,2
PAY0001038,DCUST004539,DSC005,2022-11-18,160.22,Open Banking,Plan Instalment,Successful,33
PAY0001039,DCUST004539,DSC005,2022-12-18,171.41,Open Banking,Plan Instalment,Successful,63
PAY0001040,DCUST004549,DSC005,2023-02-25,141.38,Open Banking,Plan Instalment,Successful,26
PAY0001041,DCUST004549,DSC005,2023-03-25,141.63,Open Banking,Plan Instalment,Successful,54
PAY0001042,DCUST004566,DSC001,2022-09-03,355.19,Direct Debit,Plan Instalment,Successful,9
PAY0001043,DCUST004566,DSC001,2022-10-03,368.5,Card,Plan Instalment,Successful,39
PAY0001044,DCUST004566,DSC001,2022-11-03,346.6,Direct Debit,Plan Instalment,Failed,70
PAY0001045,DCUST004584,DSC008,2023-02-10,553.3,Open Banking,One-off,Successful,3
PAY0001046,DCUST004588,DSC002,2022-07-31,375.52,Card,One-off,Successful,3
PAY0001047,DCUST004593,DSC003,2023-01-21,51.15,Direct Debit,Plan Instalment,Successful,0
PAY0001048,DCUST004593,DSC003,2023-02-21,51.06,Open Banking,Plan Instalment,Successful,31
PAY0001049,DCUST004593,DSC003,2023-03-21,54.24,Card,Plan Instalment,Successful,59
PAY0001050,DCUST004593,DSC003,2023-04-21,52.93,Direct Debit,Plan Instalment,Successful,90
PAY0001051,DCUST004593,DSC003,2023-05-21,52.13,Direct Debit,Plan Instalment,Successful,120
PAY0001052,DCUST004593,DSC003,2023-06-21,55.52,Direct Debit,Plan Instalment,Successful,151
PAY0001053,DCUST004599,DSC002,2023-05-27,58.3,Open Banking,One-off,Successful,4
PAY0001054,DCUST004600,DSC008,2023-05-14,88.33,Open Banking,Plan Instalment,Successful,7
PAY0001055,DCUST004600,DSC008,2023-06-14,86.49,Open Banking,Plan Instalment,Successful,38
PAY0001056,DCUST004600,DSC008,2023-07-14,88.12,Direct Debit,Plan Instalment,Successful,68
PAY0001057,DCUST004621,DSC008,2023-02-26,67.6,Open Banking,One-off,Successful,2
PAY0001058,DCUST004630,DSC001,2023-03-16,55.59,Open Banking,One-off,Successful,2
PAY0001059,DCUST004637,DSC003,2022-12-24,51.56,Direct Debit,Plan Instalment,Failed,0
PAY0001060,DCUST004637,DSC003,2023-01-24,48.88,Card,Plan Instalment,Successful,31
PAY0001061,DCUST004637,DSC003,2023-02-24,52.42,Open Banking,Plan Instalment,Successful,62
PAY0001062,DCUST004637,DSC003,2023-03-24,51.27,Direct Debit,Plan Instalment,Reversed,90
PAY0001063,DCUST004637,DSC003,2023-04-24,51.93,Open Banking,Plan Instalment,Successful,121
PAY0001064,DCUST004643,DSC004,2023-03-05,60.62,Direct Debit,Plan Instalment,Successful,2
PAY0001065,DCUST004643,DSC004,2023-04-05,63.11,Open Banking,Plan Instalment,Successful,33
PAY0001066,DCUST004648,DSC001,2022-10-30,446.95,Card,One-off,Successful,12
